Neighborhood,Date,Connections,Key
 South Boston,01/07/2015,76,4628
 Allston Brighton,12/03/2014,134,4629
 South Boston,09/16/2014,88,4630
 Allston Brighton,10/02/2015,190,4631
 Hyde Park,01/25/2015,85,4632
 Hyde Park,07/20/2014,38,4633
 South Boston,06/21/2015,234,4634
 Allston Brighton,01/04/2015,75,4635
 Hyde Park,10/06/2014,85,4636
 Allston Brighton,12/27/2014,93,4637
 Allston Brighton,09/17/2014,133,4638
 Hyde Park,09/11/2014,15,4639
 Hyde Park,09/25/2014,84,4640
 Hyde Park,09/26/2014,97,4641
 Allston Brighton,12/14/2014,91,4642
 South Boston,10/27/2014,155,4643
 South Boston,12/13/2014,58,4644
 City Hall Truck,12/25/2015,0,4645
 Dorchester,12/25/2015,239,4646
 South Boston,08/05/2015,466,4647
 Hyde Park,07/12/2014,40,4648
 South Boston,08/14/2014,136,4649
 Allston Brighton,12/17/2014,145,4650
 Allston Brighton,10/05/2015,163,4651
 Hyde Park,11/04/2014,72,4652
 South Boston,01/10/2015,65,4653
 South Boston,09/29/2014,177,4654
 Hyde Park,08/04/2015,392,4655
 Allston Brighton,06/29/2014,72,4656
 Hyde Park,02/24/2015,104,4657
 East Boston,12/25/2015,80,4658
 Hyde Park,02/02/2015,36,4659
 Allston Brighton,08/17/2015,143,4660
 Allston Brighton,01/16/2015,135,4661
 Allston Brighton,11/30/2014,81,4662
 South Boston,08/11/2014,219,4663
 Hyde Park,08/12/2014,12,4664
 Allston Brighton,07/05/2014,90,4665
 Allston Brighton,11/13/2015,180,4666
 Hyde Park,01/24/2015,65,4667
 South Boston,08/09/2014,278,4668
 South Boston,08/18/2014,126,4669
 Allston Brighton,12/03/2015,162,4670
 Hyde Park,12/13/2014,91,4671
 South Boston,11/07/2014,132,4672
 Hyde Park,02/21/2015,98,4673
 Allston Brighton,09/13/2015,118,4674
 South Boston,05/24/2014,101,4675
 South Boston,11/23/2014,73,4676
 Allston Brighton,08/20/2015,147,4677
 Downtown Boston,12/27/2015,910,4678
 Hyde Park,01/07/2015,92,4679
 Allston Brighton,07/30/2014,113,4680
 Hyde Park,06/27/2014,58,4681
 Hyde Park,05/28/2014,46,4682
 Allston Brighton,11/13/2014,138,4683
 South Boston,01/26/2015,109,4684
 South Boston,12/09/2014,33,4685
 South Boston,05/13/2014,99,4686
 Hyde Park,05/15/2014,40,4687
 Hyde Park,12/07/2014,72,4688
 Allston Brighton,05/05/2014,58,4689
 Allston Brighton,12/19/2015,62,4690
 Allston Brighton,02/11/2015,151,4691
 South Boston,05/05/2015,234,4692
 Hyde Park,05/18/2014,34,4693
 Allston Brighton,09/28/2014,116,4694
 Allston Brighton,11/11/2014,113,4695
 Allston Brighton,09/20/2014,129,4696
 Hyde Park,02/16/2015,63,4697
 South Boston,01/23/2015,153,4698
 Hyde Park,11/28/2014,53,4699
 Hyde Park,08/27/2015,671,4700
 Allston Brighton,06/04/2014,96,4701
 Hyde Park,01/22/2015,105,4702
 Allston Brighton,08/27/2015,156,4703
 South Boston,06/09/2014,212,4704
 South Boston,04/09/2015,140,4705
 Hyde Park,02/06/2015,100,4706
 South Boston,06/04/2014,144,4707
 Allston Brighton,11/28/2014,87,4708
 Allston Brighton,08/10/2014,83,4709
 Allston Brighton,08/22/2014,103,4710
 South Boston,10/19/2014,151,4711
 South Boston,10/23/2014,105,4712
 South Boston,01/09/2015,71,4713
 Allston Brighton,11/29/2014,93,4714
 Allston Brighton,10/11/2014,114,4715
 Allston Brighton,12/13/2015,39,4716
 South Boston,06/22/2014,275,4717
 Allston Brighton,05/02/2014,56,4718
 Allston Brighton,06/19/2014,112,4719
 Hyde Park,06/17/2014,32,4720
 Allston Brighton,12/16/2015,78,4721
 Hyde Park,07/16/2014,63,4722
 Charlestown,12/25/2015,11,4723
 Allston Brighton,02/19/2015,123,4724
 Hyde Park,07/07/2014,64,4725
 Hyde Park,06/23/2014,53,4726
 Hyde Park,05/12/2014,25,4727
 Allston Brighton,05/09/2014,70,4728
 South Boston,05/11/2014,142,4729
 South Boston,08/18/2015,365,4730
 Allston Brighton,09/30/2014,136,4731
 Hyde Park,09/20/2014,82,4732
 South Boston,05/27/2014,123,4733
 Allston Brighton,06/09/2014,91,4734
 Allston Brighton,08/25/2015,164,4735
 South Boston,02/21/2015,85,4736
 Hyde Park,10/13/2014,43,4737
 South Boston,09/04/2014,113,4738
 Hyde Park,01/21/2015,98,4739
 South Boston,05/28/2015,255,4740
 Allston Brighton,08/20/2014,122,4741
 South Boston,08/10/2015,466,4742
 Hyde Park,10/23/2014,75,4743
 Roslindale,12/24/2015,475,4744
 South Boston,08/04/2014,161,4745
 South Boston,12/07/2014,34,4746
 South Boston,02/11/2015,94,4747
 South Boston,08/24/2015,398,4748
 Hyde Park,12/05/2014,96,4749
 Allston Brighton,11/17/2014,118,4750
 Allston Brighton,01/22/2015,145,4751
 Allston Brighton,08/09/2014,88,4752
 South Boston,06/14/2014,147,4753
 Allston Brighton,10/15/2015,172,4754
 City Hall Truck,12/26/2015,0,4755
 Allston Brighton,05/21/2014,81,4756
 South Boston,07/28/2014,153,4757
 Allston Brighton,08/06/2015,173,4758
 Allston Brighton,09/28/2015,159,4759
 Hyde Park,09/16/2014,50,4760
 Hyde Park,10/31/2014,112,4761
 Hyde Park,06/04/2014,57,4762
 Hyde Park,07/13/2014,51,4763
 Allston Brighton,08/24/2015,145,4764
 Allston Brighton,09/29/2015,179,4765
 Hyde Park,07/22/2014,72,4766
 Allston Brighton,09/18/2014,139,4767
 South Boston,08/06/2014,199,4768
 Allston Brighton,08/28/2015,197,4769
 South Boston,08/11/2015,340,4770
 Allston Brighton,09/11/2015,184,4771
 Allston Brighton,01/12/2015,122,4772
 Dorchester,12/24/2015,355,4773
 Allston Brighton,02/18/2015,128,4774
 South Boston,11/17/2014,65,4775
 South Boston,02/01/2015,88,4776
 Allston Brighton,12/09/2015,80,4777
 Hyde Park,02/12/2015,105,4778
 South Boston,06/10/2014,180,4779
 Allston Brighton,06/23/2014,104,4780
 Allston Brighton,11/11/2015,139,4781
 South Boston,09/05/2014,169,4782
 Allston Brighton,11/12/2014,148,4783
 South Boston,09/06/2014,158,4784
 Hyde Park,01/06/2015,90,4785
 Hyde Park,12/20/2014,88,4786
 South Boston,09/08/2014,164,4787
 South Boston,12/05/2014,50,4788
 Allston Brighton,05/28/2014,64,4789
 Allston Brighton,10/07/2015,171,4790
 Allston Brighton,12/16/2014,149,4791
 Allston Brighton,05/12/2014,69,4792
 Allston Brighton,10/08/2014,111,4793
 East Boston,12/27/2015,73,4794
 Hyde Park,07/26/2014,52,4795
 Allston Brighton,02/12/2015,146,4796
 Hyde Park,06/20/2014,62,4797
 Hyde Park,10/10/2014,74,4798
 Hyde Park,08/23/2014,4,4799
 Hyde Park,10/11/2014,71,4800
 Hyde Park,12/19/2014,110,4801
 Hyde Park,12/17/2014,107,4802
 South Boston,09/22/2014,133,4803
 Hyde Park,12/21/2014,58,4804
 Hyde Park,09/05/2014,12,4805
 Allston Brighton,11/17/2015,168,4806
 South Boston,06/16/2014,277,4807
 Allston Brighton,09/23/2014,130,4808
 South Boston,07/13/2015,457,4809
 Hyde Park,08/15/2015,539,4810
 Allston Brighton,10/18/2014,123,4811
 South Boston,11/25/2014,73,4812
 South Boston,08/17/2015,550,4813
 South Boston,09/21/2014,103,4814
 Hyde Park,08/11/2015,483,4815
 Allston Brighton,08/22/2015,141,4816
 Hyde Park,07/15/2015,417,4817
 Allston Brighton,07/11/2014,132,4818
 South Boston,08/21/2015,383,4819
 Hyde Park,06/16/2014,47,4820
 Hyde Park,12/24/2014,84,4821
 South Boston,05/07/2014,98,4822
 South Boston,07/02/2015,383,4823
 Hyde Park,12/30/2014,80,4824
 Hyde Park,02/27/2015,132,4825
 Allston Brighton,12/01/2015,150,4826
 Hyde Park,06/06/2014,57,4827
 Allston Brighton,07/20/2015,169,4828
 Hyde Park,11/10/2014,82,4829
 Allston Brighton,05/07/2015,145,4830
 South Boston,05/05/2014,69,4831
 Allston Brighton,09/07/2014,107,4832
 Allston Brighton,11/19/2014,146,4833
 South Boston,06/12/2014,162,4834
 South Boston,06/08/2014,348,4835
 Allston Brighton,09/19/2014,147,4836
 Allston Brighton,06/26/2014,97,4837
 Hyde Park,09/07/2014,6,4838
 Hyde Park,09/29/2014,76,4839
 Allston Brighton,01/02/2015,98,4840
 South Boston,10/16/2014,140,4841
 Allston Brighton,12/21/2015,71,4842
 South Boston,12/26/2014,73,4843
 South Boston,12/29/2014,67,4844
 Allston Brighton,11/27/2014,64,4845
 South Boston,12/06/2014,47,4846
 Allston Brighton,07/20/2014,92,4847
 South Boston,07/11/2014,196,4848
 South Boston,08/19/2014,118,4849
 South Boston,10/13/2014,103,4850
 Allston Brighton,12/20/2015,46,4851
 Hyde Park,10/25/2014,80,4852
 South Boston,06/21/2014,252,4853
 South Boston,06/20/2014,226,4854
 Hyde Park,07/21/2014,74,4855
 Hyde Park,02/10/2015,67,4856
 Allston Brighton,08/19/2014,124,4857
 Allston Brighton,10/22/2014,128,4858
 Allston Brighton,03/14/2015,122,4859
 South Boston,10/18/2014,203,4860
 Allston Brighton,08/31/2014,92,4861
 Allston Brighton,06/14/2014,67,4862
 Hyde Park,08/13/2014,6,4863
 South Boston,12/21/2014,32,4864
 Hyde Park,11/08/2014,81,4865
 Hyde Park,02/09/2015,27,4866
 Allston Brighton,12/01/2014,145,4867
 Allston Brighton,06/01/2015,129,4868
 Allston Brighton,06/15/2014,72,4869
 Hyde Park,08/07/2014,13,4870
 South Boston,12/18/2014,84,4871
 Allston Brighton,02/13/2015,174,4872
 East Boston,12/26/2015,93,4873
 South Boston,05/31/2014,119,4874
 Allston Brighton,11/08/2014,144,4875
 Hyde Park,05/06/2014,0,4876
 Allston Brighton,09/18/2015,199,4877
 South Boston,07/02/2014,223,4878
 Allston Brighton,07/15/2014,114,4879
 Hyde Park,03/24/2015,493,4880
 Hyde Park,11/19/2014,80,4881
 Allston Brighton,08/02/2015,145,4882
 Hyde Park,11/29/2014,75,4883
 South Boston,06/17/2014,181,4884
 Hyde Park,01/08/2015,73,4885
 Hyde Park,10/01/2014,74,4886
 Hyde Park,12/27/2014,88,4887
 Hyde Park,10/21/2014,86,4888
 Allston Brighton,09/21/2015,155,4889
 Allston Brighton,09/12/2014,181,4890
 Allston Brighton,01/17/2015,101,4891
 Hyde Park,02/04/2015,104,4892
 South Boston,05/04/2014,65,4893
 Allston Brighton,08/23/2015,147,4894
 Allston Brighton,08/26/2014,42,4895
 South Boston,02/13/2015,110,4896
 South Boston,10/22/2014,119,4897
 South Boston,05/01/2014,76,4898
 Allston Brighton,09/30/2015,149,4899
 South Boston,11/15/2014,73,4900
 South Boston,11/10/2014,92,4901
 Hyde Park,07/03/2014,65,4902
 Hyde Park,12/10/2014,95,4903
 Allston Brighton,09/05/2014,140,4904
 South Boston,02/15/2015,24,4905
 South Boston,09/24/2014,214,4906
 South Boston,10/01/2014,170,4907
 Allston Brighton,08/23/2014,109,4908
 Hyde Park,05/05/2015,476,4909
 Allston Brighton,11/01/2014,118,4910
 Hyde Park,09/19/2014,89,4911
 South Boston,08/10/2014,273,4912
 Hyde Park,08/20/2014,6,4913
 Hyde Park,04/07/2015,506,4914
 Allston Brighton,11/22/2015,116,4915
 South Boston,12/11/2014,63,4916
 South Boston,10/02/2014,167,4917
 South Boston,01/14/2015,123,4918
 Hyde Park,12/14/2014,72,4919
 South Boston,01/01/2015,66,4920
 Allston Brighton,10/17/2015,147,4921
 Allston Brighton,08/14/2014,134,4922
 Allston Brighton,05/14/2014,74,4923
 Hyde Park,08/22/2015,624,4924
 Allston Brighton,11/21/2015,162,4925
 Hyde Park,10/20/2014,76,4926
 South Boston,07/10/2014,198,4927
 Allston Brighton,08/19/2015,168,4928
 Allston Brighton,01/20/2015,140,4929
 Allston Brighton,06/09/2015,151,4930
 Allston Brighton,11/25/2015,170,4931
 Allston Brighton,10/24/2015,160,4932
 Hyde Park,05/25/2014,42,4933
 Hyde Park,06/24/2014,62,4934
 Parks,12/25/2015,872,4935
 Allston Brighton,02/01/2015,95,4936
 Allston Brighton,10/25/2014,115,4937
 South Boston,04/28/2014,0,4938
 Allston Brighton,09/11/2014,175,4939
 Allston Brighton,01/26/2015,110,4940
 South Boston,08/13/2014,99,4941
 Allston Brighton,02/15/2015,36,4942
 Hyde Park,08/14/2015,548,4943
 Allston Brighton,12/09/2014,104,4944
 South Boston,07/06/2014,298,4945
 Hyde Park,05/16/2014,34,4946
 Hyde Park,04/26/2015,422,4947
 Hyde Park,10/02/2014,85,4948
 Roxbury,12/26/2015,2052,4949
 Hyde Park,09/02/2014,6,4950
 Hyde Park,04/08/2015,520,4951
 Roxbury,12/27/2015,2025,4952
 Hyde Park,06/10/2014,46,4953
 South Boston,10/30/2014,141,4954
 South Boston,11/01/2014,107,4955
 Allston Brighton,11/04/2015,177,4956
 Allston Brighton,02/04/2015,140,4957
 Allston Brighton,10/13/2014,114,4958
 Hyde Park,10/16/2014,72,4959
 Allston Brighton,09/26/2015,150,4960
 South Boston,10/05/2014,225,4961
 Hyde Park,01/13/2015,91,4962
 Hyde Park,09/13/2014,6,4963
 South Boston,06/30/2014,238,4964
 Allston Brighton,11/02/2015,194,4965
 Hyde Park,05/05/2014,0,4966
 Allston Brighton,07/31/2014,125,4967
 South Boston,12/15/2014,73,4968
 Allston Brighton,11/09/2015,164,4969
 Allston Brighton,09/27/2015,138,4970
 Hyde Park,05/11/2014,25,4971
 Allston Brighton,11/21/2014,154,4972
 Hyde Park,07/23/2014,100,4973
 South Boston,05/29/2014,141,4974
 South Boston,06/17/2015,295,4975
 South Boston,06/28/2014,286,4976
 Allston Brighton,05/09/2015,113,4977
 Allston Brighton,01/10/2015,110,4978
 Allston Brighton,11/26/2015,88,4979
 South Boston,11/21/2014,75,4980
 South Boston,12/03/2014,55,4981
 Allston Brighton,12/28/2014,89,4982
 Allston Brighton,10/24/2014,156,4983
 South Boston,07/04/2014,82,4984
 Hyde Park,11/09/2014,78,4985
 South Boston,12/24/2014,46,4986
 South Boston,07/24/2014,173,4987
 Allston Brighton,10/15/2014,142,4988
 Allston Brighton,10/05/2014,98,4989
 Hyde Park,12/26/2014,93,4990
 South Boston,05/02/2014,77,4991
 Allston Brighton,09/05/2015,158,4992
 Hyde Park,01/30/2015,116,4993
 Allston Brighton,04/22/2015,111,4994
 South Boston,11/22/2014,82,4995
 Allston Brighton,09/02/2015,142,4996
 South Boston,08/16/2014,171,4997
 Hyde Park,07/13/2015,537,4998
 South Boston,08/23/2014,93,4999
 Hyde Park,05/29/2014,40,5000
 South Boston,02/22/2015,71,5001
 Allston Brighton,06/02/2014,93,5002
 Hyde Park,06/03/2014,43,5003
 South Boston,10/08/2014,146,5004
 South Boston,12/01/2014,90,5005
 Allston Brighton,06/30/2014,90,5006
 Allston Brighton,11/18/2014,120,5007
 South Boston,05/15/2014,132,5008
 South Boston,01/27/2015,49,5009
 Hyde Park,06/10/2015,276,5010
 Hyde Park,02/22/2015,71,5011
 Hyde Park,05/31/2014,40,5012
 Allston Brighton,01/01/2015,65,5013
 Allston Brighton,02/06/2015,162,5014
 Allston Brighton,08/02/2014,109,5015
 Hyde Park,12/11/2014,77,5016
 South Boston,07/19/2014,180,5017
 Allston Brighton,12/11/2015,70,5018
 Downtown Boston,12/26/2015,932,5019
 Allston Brighton,01/15/2015,145,5020
 South Boston,02/12/2015,99,5021
 City Hall Truck,12/24/2015,0,5022
 Allston Brighton,09/08/2014,155,5023
 Allston Brighton,01/05/2015,107,5024
 Allston Brighton,04/08/2015,133,5025
 Allston Brighton,10/20/2015,190,5026
 South Boston,07/20/2014,176,5027
 Hyde Park,07/10/2014,52,5028
 South Boston,11/24/2014,76,5029
 Allston Brighton,01/25/2015,94,5030
 Allston Brighton,07/21/2014,96,5031
 Hyde Park,09/30/2014,90,5032
 Hyde Park,08/08/2014,6,5033
 Allston Brighton,10/25/2015,126,5034
 Hyde Park,06/18/2015,329,5035
 Allston Brighton,09/21/2014,134,5036
 South Boston,01/31/2015,90,5037
 South Boston,01/22/2015,134,5038
 Hyde Park,04/27/2015,422,5039
 South Boston,10/14/2014,135,5040
 South Boston,05/26/2014,206,5041
 Allston Brighton,08/30/2014,112,5042
 Allston Brighton,09/06/2015,127,5043
 South Boston,08/07/2014,185,5044
 Allston Brighton,11/18/2015,173,5045
 South Boston,02/07/2015,56,5046
 Allston Brighton,10/26/2015,174,5047
 Hyde Park,08/18/2015,580,5048
 South Boston,10/26/2014,127,5049
 Allston Brighton,08/24/2014,88,5050
 Hyde Park,01/01/2015,54,5051
 South Boston,08/17/2014,98,5052
 South Boston,05/20/2015,271,5053
 Allston Brighton,06/20/2014,116,5054
 South Boston,02/08/2015,59,5055
 Allston Brighton,12/05/2015,155,5056
 South Boston,12/02/2014,73,5057
 South Boston,08/08/2015,559,5058
 Allston Brighton,09/01/2014,97,5059
 Hyde Park,06/08/2014,40,5060
 Hyde Park,08/13/2015,509,5061
 South Boston,01/08/2015,49,5062
 South Boston,08/21/2014,101,5063
 Allston Brighton,12/04/2015,162,5064
 Allston Brighton,11/04/2014,146,5065
 Allston Brighton,03/30/2015,108,5066
 South Boston,02/04/2015,112,5067
 Allston Brighton,04/09/2015,100,5068
 Hyde Park,06/07/2015,242,5069
 Allston Brighton,11/24/2014,120,5070
 Hyde Park,08/20/2015,628,5071
 South Boston,10/11/2014,91,5072
 Hyde Park,12/18/2014,84,5073
 South Boston,08/02/2014,92,5074
 South Boston,11/13/2014,77,5075
 Hyde Park,02/20/2015,95,5076
 Hyde Park,07/19/2014,51,5077
 Allston Brighton,05/03/2014,71,5078
 Allston Brighton,11/16/2015,169,5079
 Allston Brighton,11/28/2015,108,5080
 Hyde Park,04/11/2015,524,5081
 Allston Brighton,10/12/2014,95,5082
 Hyde Park,06/21/2014,51,5083
 South Boston,08/08/2014,227,5084
 South Boston,11/26/2014,66,5085
 Roxbury,12/25/2015,1993,5086
 Hyde Park,10/30/2014,85,5087
 Allston Brighton,12/02/2014,153,5088
 Allston Brighton,08/27/2014,103,5089
 Hyde Park,08/21/2014,6,5090
 South Boston,07/26/2014,273,5091
 South Boston,08/19/2015,444,5092
 South Boston,11/03/2014,158,5093
 Hyde Park,09/21/2014,22,5094
 South Boston,06/13/2014,142,5095
 Allston Brighton,02/20/2015,161,5096
 Allston Brighton,09/06/2014,113,5097
 South Boston,08/20/2014,123,5098
 Allston Brighton,05/11/2014,57,5099
 Allston Brighton,12/23/2015,46,5100
 Allston Brighton,10/06/2014,149,5101
 Hyde Park,08/31/2014,4,5102
 South Boston,07/31/2015,596,5103
 South Boston,07/23/2014,238,5104
 South Boston,08/25/2014,89,5105
 South Boston,08/15/2015,568,5106
 South Boston,08/22/2014,76,5107
 Hyde Park,05/21/2015,236,5108
 Hyde Park,01/12/2015,99,5109
 Allston Brighton,08/05/2015,223,5110
 South Boston,07/12/2014,300,5111
 Allston Brighton,06/07/2014,82,5112
 Hyde Park,09/24/2014,82,5113
 South Boston,11/27/2014,52,5114
 Allston Brighton,08/10/2015,170,5115
 Allston Brighton,10/07/2014,135,5116
 Allston Brighton,05/06/2014,60,5117
 Allston Brighton,09/16/2014,131,5118
 Allston Brighton,09/25/2015,198,5119
 Hyde Park,01/02/2015,99,5120
 South Boston,11/11/2014,86,5121
 Hyde Park,10/07/2014,66,5122
 Parks,12/27/2015,608,5123
 Allston Brighton,09/13/2014,122,5124
 Allston Brighton,01/11/2015,101,5125
 Hyde Park,10/28/2014,77,5126
 South Boston,12/27/2014,67,5127
 South Boston,11/29/2014,48,5128
 South Boston,02/23/2015,95,5129
 Hyde Park,01/26/2015,100,5130
 South Boston,10/04/2014,219,5131
 South Boston,09/30/2014,171,5132
 Hyde Park,01/23/2015,106,5133
 Allston Brighton,10/13/2015,161,5134
 South Boston,02/26/2015,109,5135
 Allston Brighton,01/06/2015,111,5136
 Hyde Park,06/22/2015,285,5137
 Hyde Park,12/03/2014,73,5138
 Hyde Park,08/29/2015,682,5139
 Allston Brighton,01/21/2015,140,5140
 South Boston,10/09/2014,241,5141
 South Boston,08/16/2015,585,5142
 Allston Brighton,09/15/2014,147,5143
 Hyde Park,12/24/2015,506,5144
 South Boston,08/12/2015,512,5145
 South Boston,10/20/2014,145,5146
 Hyde Park,05/08/2014,38,5147
 Allston Brighton,11/07/2014,144,5148
 South Boston,10/31/2014,168,5149
 Allston Brighton,10/21/2015,158,5150
 Allston Brighton,10/01/2014,120,5151
 Allston Brighton,06/28/2014,84,5152
 South Boston,02/18/2015,93,5153
 Allston Brighton,09/12/2015,142,5154
 South Boston,09/02/2014,107,5155
 Hyde Park,05/10/2014,26,5156
 Hyde Park,10/18/2014,94,5157
 Hyde Park,09/18/2014,42,5158
 Allston Brighton,07/16/2014,99,5159
 Hyde Park,10/14/2014,76,5160
 Allston Brighton,12/24/2015,49,5161
 Allston Brighton,10/11/2015,122,5162
 Hyde Park,07/25/2014,73,5163
 Dorchester,12/27/2015,239,5164
 Hyde Park,08/09/2014,5,5165
 Allston Brighton,09/02/2014,123,5166
 Allston Brighton,10/18/2015,139,5167
 South Boston,06/24/2014,229,5168
 Allston Brighton,05/25/2014,61,5169
 South Boston,01/04/2015,52,5170
 South Boston,10/07/2014,209,5171
 Hyde Park,02/08/2015,54,5172
 South Boston,02/05/2015,73,5173
 Allston Brighton,06/10/2014,94,5174
 Allston Brighton,03/27/2015,117,5175
 South Boston,01/16/2015,125,5176
 Allston Brighton,09/29/2014,125,5177
 Hyde Park,08/21/2015,664,5178
 South Boston,07/29/2014,227,5179
 South Boston,08/26/2015,454,5180
 Allston Brighton,11/26/2014,106,5181
 Allston Brighton,05/10/2014,51,5182
 Hyde Park,01/11/2015,73,5183
 Hyde Park,08/12/2015,513,5184
 Hyde Park,01/16/2015,105,5185
 Hyde Park,11/13/2014,76,5186
 Allston Brighton,09/17/2015,153,5187
 South Boston,02/03/2015,100,5188
 South Boston,01/15/2015,113,5189
 Allston Brighton,01/29/2015,106,5190
 Hyde Park,09/28/2014,71,5191
 South Boston,08/28/2015,512,5192
 Allston Brighton,11/15/2014,136,5193
 Allston Brighton,05/22/2014,56,5194
 South Boston,08/06/2015,466,5195
 South Boston,08/05/2014,215,5196
 Allston Brighton,01/23/2015,175,5197
 Hyde Park,08/07/2015,464,5198
 Allston Brighton,11/03/2014,150,5199
 Downtown Boston,12/23/2015,676,5200
 South Boston,07/17/2014,220,5201
 South Boston,09/10/2014,139,5202
 Allston Brighton,12/11/2014,145,5203
 Allston Brighton,12/15/2015,80,5204
 Hyde Park,02/03/2015,85,5205
 Hyde Park,08/18/2014,12,5206
 Hyde Park,05/27/2014,38,5207
 Allston Brighton,04/30/2015,141,5208
 South Boston,12/31/2014,76,5209
 Allston Brighton,05/08/2014,77,5210
 City Hall Truck,12/27/2015,0,5211
 Hyde Park,08/05/2014,61,5212
 Hyde Park,07/30/2014,8,5213
 Allston Brighton,10/30/2014,156,5214
 Allston Brighton,10/28/2015,157,5215
 Allston Brighton,05/20/2014,85,5216
 South Boston,07/21/2014,210,5217
 Allston Brighton,07/09/2015,153,5218
 Allston Brighton,04/30/2014,62,5219
 Allston Brighton,10/16/2015,206,5220
 Allston Brighton,08/08/2014,132,5221
 South Boston,12/30/2014,77,5222
 South Boston,04/03/2015,151,5223
 Hyde Park,05/03/2014,0,5224
 South Boston,08/15/2014,136,5225
 Hyde Park,12/31/2014,106,5226
 Hyde Park,11/18/2014,73,5227
 South Boston,09/17/2014,118,5228
 Allston Brighton,11/14/2015,157,5229
 Allston Brighton,01/31/2015,111,5230
 South Boston,11/20/2014,73,5231
 South Boston,07/29/2015,552,5232
 Hyde Park,11/05/2014,94,5233
 Allston Brighton,10/23/2015,214,5234
 Hyde Park,11/06/2014,85,5235
 Hyde Park,01/20/2015,95,5236
 South Boston,09/15/2014,117,5237
 South Boston,07/24/2015,440,5238
 Allston Brighton,05/27/2014,88,5239
 Hyde Park,10/03/2014,86,5240
 South Boston,04/08/2015,119,5241
 South Boston,05/09/2014,90,5242
 Hyde Park,04/28/2014,0,5243
 Allston Brighton,05/30/2014,98,5244
 Hyde Park,10/17/2014,96,5245
 Hyde Park,05/03/2015,431,5246
 Hyde Park,01/09/2015,100,5247
